stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
Golling-Abtenau,,177260,47.600574,13.164086,1
Golling-Abtenau,177260,356659,47.600574,13.164086,
Gotha,,43666,50.93905,10.712328,1
Gotha,43666,618015,50.93907,10.712568,
Graz Hbf,,619616,47.072296,15.416437,1
Graz Hbf,619616,166692,47.072296,15.416437,
Greifswald,,368178,54.092926,13.370264,1
Greifswald,368178,45686,54.092854,13.370516,
Greifswald,368178,569340,54.092815,13.370453,
Györ,,120525,47.68198,17.63479,1
Györ,120525,442811,47.68198,17.63479,
Gäufelden,,185735,48.559715,8.850103,1
Gäufelden,185735,13055,48.559734,8.85004,
Gäufelden,185735,267442,48.559704,8.850157,
Göppingen,,181859,48.70012,9.652344,1
Göppingen,181859,224340,48.700027,9.651969,
Göppingen,181859,620806,48.699856,9.652146,
Göttingen,,592591,51.53672,9.925875,1
Göttingen,592591,303454,51.536713,9.926303,
Günzburg,,302172,48.460564,10.27926,1
Günzburg,302172,128642,48.460575,10.279224,
Günzburg,302172,23699,48.46052,10.27926,
Gütersloh Hbf,362441,219215,51.90686,8.38483,
Gütersloh Hbf,362441,386178,51.906822,8.384893,
"Gütersloh, Hbf/ZOB",,362441,51.906944,8.385072,1
HER Wanne-Eickel Hbf,,475347,51.531254,7.16578,1
Hagen Hbf,,333309,51.361965,7.461802,1
Hagen Hbf,333309,149537,51.36264,7.46049,
Hagen Hbf,333309,19075,51.361797,7.460158,
Hagen Hbf,333309,269888,51.36389,7.460347,
Hagen Hbf,333309,293512,51.362637,7.460589,
Hagen Hbf,333309,420721,51.363895,7.460877,
Hagen Hbf,333309,490339,51.36179,7.460302,
Hagen Hbf,333309,53939,51.363895,7.460697,
Hagen Hbf,333309,62317,51.362747,7.460249,
Halle(Saale)Hbf,,235293,51.47751,11.987085,1
Halle(Saale)Hbf,235293,92456,51.47751,11.987085,
Hallein,,335140,47.68517,13.099434,1
Hallein,335140,503220,47.68517,13.099434,
Hamburg Dammtor,11606,302776,53.560757,9.989569,
Hamburg Hbf,343394,276590,53.55252,10.007353,
Hamburg Hbf,343394,35866,53.552303,10.006336,
Hamburg Hbf,343394,360697,53.552357,10.007322,
Hamburg Hbf,343394,439455,53.55271,10.007025,
Hamburg Hbf,343394,505001,53.55232,10.006654,
Hamburg Hbf,343394,599494,53.551598,10.006923,
Hamburg Hbf,343394,82922,53.552277,10.007483,
"Hamburg, Bergedorf",,529720,53.489857,10.205968,1
"Hamburg, Hamburg Dammtor",,11606,53.560783,9.989403,1
"Hamburg, Hamburg Hbf",,343394,53.552753,10.007925,1
"Hamburg, Hamburg-Altona",,98350,53.55325,9.935405,1
"Hamburg, Hamburg-Harburg",,50784,53.456375,9.990947,1
Hamburg-Altona,98350,275773,53.55277,9.934896,
Hamburg-Altona,98350,364439,53.552757,9.935152,
Hamburg-Altona,98350,399944,53.552853,9.935336,
Hamburg-Altona,98350,428042,53.552803,9.934821,
Hamburg-Altona,98350,589069,53.552773,9.935077,
Hamburg-Bergedorf,529720,288739,53.48963,10.205985,
Hamburg-Bergedorf,529720,596420,53.48955,10.206101,
Hamburg-Harburg,50784,185084,53.45617,9.991274,
Hamburg-Harburg,50784,376274,53.45624,9.991983,
Hamburg-Harburg,50784,398768,53.45627,9.992209,
Hamburg-Harburg,50784,443769,53.456177,9.991349,
"Hamm (Westf), Hauptbahnhof",,88148,51.678078,7.807824,1
Hamm(Westf)Hbf,88148,137382,51.6785,7.807492,
Hamm(Westf)Hbf,88148,260301,51.67856,7.807896,
Hamm(Westf)Hbf,88148,44052,51.678078,7.807821,
Hamm(Westf)Hbf,88148,441627,51.678474,7.807276,
Hanau Hauptbahnhof,,602500,50.121346,8.928415,1
Hanau Hbf,602500,207556,50.121346,8.928415,
Hannover Hauptbahnhof/E.-A.-Pl,,166499,52.375748,9.740702,1
Hannover Hbf,166499,413280,52.376762,9.741021,
Hannover Messe / Laatzen,,348638,52.317486,9.792149,1
Hannover Messe/Laatzen,348638,302780,52.316975,9.792607,
Hannover Messe/Laatzen,348638,432924,52.317005,9.792903,
Hauptbahnhof,453658,581588,50.97211,11.037261,
Hauptbahnhof (oben),,511586,48.784878,9.182794,1
Hauptbahnhof A1,381572,604813,54.315235,10.131234,
Hegyeshalom,,196006,47.913975,17.145296,1
Hegyeshalom,196006,596924,47.913975,17.145296,
Hegyeshalom(Gr),,275963,47.93826,17.095844,1
Hegyeshalom(Gr),275963,482180,47.93826,17.095844,
Heide(Holst),,507473,54.192932,9.101242,1
Heide(Holst),507473,533403,54.19317,9.100833,
Heidelberg Hbf,66121,115484,49.403843,8.675138,
Heidelberg Hbf,66121,44960,49.40382,8.674716,
Heidelberg Hbf,66121,522108,49.40359,8.67451,
Heidelberg Hbf,66121,526802,49.40392,8.674851,
Heidelberg Hbf,66121,528928,49.404106,8.675013,
Heidelberg Hbf,66121,552656,49.403625,8.674905,
Heidelberg Hbf,66121,625829,49.403503,8.674375,
Heidelberg Hbf,66121,79451,49.40351,8.674815,
Heidelberg Hbf,66121,92754,49.40357,8.675442,
"Heidelberg, Hauptbahnhof",,66121,49.404316,8.676243,1
Heilbronn Hauptbahnhof,,75660,49.142925,9.207974,1
Heilbronn Hbf,75660,298317,49.14302,9.207561,
Helmstedt,12181,211720,52.22185,11.010084,
Helmstedt,12181,286927,52.22181,11.010192,
"Helmstedt, Bahnhof",,12181,52.22207,11.010093,1
Hengelo,,568017,52.261852,6.793726,1
Hengelo,568017,7172,52.261852,6.793726,
Herford,371511,274569,52.119453,8.663415,
Herford,371511,611744,52.119358,8.663667,
"Herford, Bahnhof",,371511,52.11961,8.66364,1
Hermsdorf-Klosterlausnitz,,98178,50.90385,11.858619,1
Hermsdorf-Klosterlausnitz,98178,377676,50.903778,11.858626,
Herrenberg,,589873,48.59401,8.863372,1
Herrenberg,589873,255964,48.593933,8.862895,
Herrenberg,589873,322156,48.594112,8.862716,
Herrenberg,589873,575634,48.59399,8.862662,
Herzogenrath,,605141,50.870914,6.094486,1
Herzogenrath,605141,147207,50.870914,6.094486,
Herzogenrath (Gr),,79606,50.880222,6.08587,1
Herzogenrath(Gr),79606,592236,50.880222,6.085883,
Hildesheim Hauptbahnhof,,94776,52.159668,9.952588,1
Hildesheim Hbf,94776,100032,52.160275,9.952633,
Hildesheim Hbf,94776,68982,52.160027,9.952812,
Hilversum,,142168,52.22667,5.181399,1
Hilversum,142168,161197,52.22667,5.181399,
Hochfilzen,,323546,47.467712,12.626525,1
Hochfilzen,323546,236406,47.467712,12.626525,
Hohenems,,113796,47.364708,9.681001,1
Hohenems,113796,475778,47.364708,9.681001,
Homburg (Saar) Hbf,,532146,49.32808,7.337035,1
Homburg(Saar)Hbf,532146,316967,49.327587,7.33657,
Homburg(Saar)Hbf,532146,547884,49.327637,7.336362,
Hopfgarten im Brixental,,625942,47.455353,12.14918,1
Hopfgarten im Brixental,625942,321577,47.455353,12.14918,
Horb,299836,395745,48.441597,8.688775,
Horb,299836,438059,48.44147,8.688982,
Horb,299836,623859,48.44146,8.688829,
Horb Bahnhof/ZOB,,299836,48.441853,8.688892,1
Hude,559078,198084,53.10937,8.461016,
Hude(Oldb),,559078,53.10937,8.460953,1
Husum,,147314,54.472015,9.056272,1
Husum,147314,465394,54.472088,9.055957,
Immenstadt,,349034,47.559204,10.213997,1
"Immenstadt, Bahnhof",349034,109763,47.559406,10.212785,
"Immenstadt, Bahnhof",349034,569959,47.559464,10.212461,
Imst-Pitztal,,422651,47.219074,10.76167,1
Imst-Pitztal,422651,138834,47.219074,10.76167,
Ingolstadt Hbf,,189003,48.74455,11.437341,1
Ingolstadt Hbf,189003,102118,48.744904,11.436021,
Ingolstadt Hbf,189003,28399,48.74454,11.437337,
Ingolstadt Hbf,189003,439615,48.745197,11.436111,
"Ingolstadt, Hauptbahnhof",189003,616365,48.745193,11.435967,
Innsbruck Hauptbahnhof,,126874,47.263332,11.40051,1
Innsbruck Hbf,126874,508892,47.26333,11.40051,
Inowroclaw,,275672,52.804947,18.24406,1
Inowroclaw,275672,5430,52.804947,18.24406,
Interlaken Ost,,561718,46.6905,7.869,1
Interlaken Ost,561718,413303,46.6905,7.869,
Interlaken West,,475759,46.68295,7.851366,1
Interlaken West,475759,53412,46.68295,7.851366,
"Iserl., Letmathe Bf",,207786,51.362835,7.618396,1
Itzehoe,,564903,53.92408,9.510151,1
Itzehoe,564903,560137,53.923794,9.510167,
Jaroslaw,,386588,50.01067,22.677896,1
Jaroslaw,386588,172199,50.01067,22.677896,
Jena Paradies,,183653,50.924854,11.587468,1
Jena Paradies,183653,74365,50.924854,11.587461,
Jena West,,286006,50.923286,11.57785,1
Jena West,286006,541327,50.923286,11.577848,
Jena-Göschwitz,,303762,50.8838,11.593217,1
Jena-Göschwitz,303762,586073,50.88394,11.593537,
Jenbach,,222439,47.388447,11.778454,1
Jenbach,222439,514730,47.388447,11.778454,
Jüterbog,48190,74508,51.997135,13.053549,
"Jüterbog, Bahnhof",,48190,51.997562,13.054871,1
Kaiserslautern Hbf,268579,295039,49.435856,7.768559,
Kaiserslautern Hbf,268579,409213,49.435905,7.768532,
"Kaiserslautern, Hbf",,268579,49.436264,7.768253,1
Kapfenberg,,177654,47.44512,15.292088,1
Kapfenberg,177654,123028,47.44512,15.292088,
Karlsruhe Hauptbahnhof,,105608,48.993347,8.401036,1
Karlsruhe Hbf,105608,109643,48.993557,8.401179,
Karlsruhe Hbf,105608,186879,48.993732,8.401071,
Karlsruhe Hbf,105608,298649,48.99313,8.401503,
Karlsruhe Hbf,105608,303946,48.99385,8.401009,
Karlsruhe Hbf,105608,340963,48.992954,8.40161,
Karlsruhe Hbf,105608,426262,48.99302,8.401575,
Karlsruhe Hbf,105608,464032,48.993675,8.401116,
Karlsruhe Hbf,105608,473795,48.993355,8.401269,
Karlsruhe Hbf,105608,48503,48.99332,8.401422,
Karlsruhe Hbf,105608,605,48.99321,8.401458,
Karlsruhe Hbf,105608,609456,48.992847,8.401682,
Karlsruhe Hbf,105608,71567,48.993515,8.402181,
Karlsruhe Hbf,105608,87280,48.993473,8.401179,
Karlsruhe-Durlach,,484677,49.00225,8.462759,1
Karlsruhe-Durlach,484677,202535,49.002167,8.462489,
Karlsruhe-Durlach,484677,301471,49.002155,8.462328,
Karlsruhe-Durlach,484677,42702,49.002327,8.462822,
Karlsruhe-Durlach,484677,581087,49.00207,8.462597,
Kassel Bahnhof Wilhelmshöhe,,366237,51.31313,9.44705,1
Kassel-Wilhelmshöhe,366237,217854,51.312435,9.448181,
Katowice,,230651,50.257515,19.017164,1
Katowice,230651,352528,50.257515,19.017164,
Kaufbeuren,,216740,47.87543,10.629495,1
"Kaufbeuren, Bahnhof",216740,231725,47.87554,10.628714,
"Kaufbeuren, Bahnhof",216740,385002,47.875595,10.628795,
Kedzierzyn Kozle,,420182,50.34436,18.204765,1
Kedzierzyn Kozle,420182,621508,50.34436,18.204765,
Kehl(Gr),,567558,48.575645,7.801118,1
Kehl(Gr),567558,516004,48.575645,7.801118,
Keitum,,350525,54.888996,8.368841,1
Keitum,350525,555886,54.888973,8.368772,
Kempten (Allgäu) Hbf,,633128,47.711746,10.317618,1
Kempten(Allgäu)Hbf,633128,64311,47.7118,10.317645,
Kiel Hauptbahnhof,,381572,54.315582,10.131145,1
Kirchberg in Tirol,,424629,47.448917,12.309101,1
Kirchberg in Tirol,424629,53626,47.448917,12.309101,
Kitzbühel,,409802,47.45411,12.391045,1
Kitzbühel,409802,368040,47.45411,12.391045,
Kitzbühel Hahnenkamm,,322409,47.44339,12.389856,1
Kitzbühel Hahnenkamm,322409,161086,47.44339,12.389856,
Klanxbüll,,108066,54.86234,8.675999,1
Klanxbüll,108066,198950,54.862103,8.676329,
Koblenz Hauptbahnhof,,285740,50.350925,7.588339,1
Koblenz Hbf,285740,501511,50.35093,7.588345,
Koebenhavn H,,610057,55.67272,12.564617,1
Koebenhavn H,610057,481954,55.67272,12.564617,
Kolding st,,135600,55.49084,9.481528,1
Kolding st,135600,496662,55.49084,9.481528,
Kolin(CZ),,457735,50.025436,15.214279,1
Kolin(CZ),457735,37859,50.025436,15.214279,
Konin,,100347,52.231396,18.253336,1
Konin,100347,84570,52.231396,18.253336,
Konstanz,414971,30655,47.658752,9.177312,
Konstanz Bahnhof,,414971,47.658794,9.17727,1
Krakow Glowny,,621594,50.067196,19.947426,1
Krakow Glowny,621594,438488,50.067196,19.947426,
Krakow Plaszow,,570407,50.03509,19.974894,1
Krakow Plaszow,570407,439500,50.03509,19.974894,
Krefeld Hbf,,480739,51.325623,6.568194,1
Krefeld Hbf,480739,298892,51.32541,6.569613,
Krefeld Hbf,480739,588331,51.325672,6.569398,
Kreuztal,84480,224765,50.955246,7.992805,
Kreuztal,84480,375647,50.95596,7.991961,
Kreuztal Bf,,84480,50.956024,7.991691,1
Kronach,,566887,50.23961,11.320111,1
Kronach,566887,295111,50.239956,11.320291,
Kronach,566887,477200,50.239956,11.320165,
Krsko,,64228,45.95624,15.493454,1
Krsko,64228,488979,45.95624,15.493454,
Kufstein,,111037,47.58308,12.16555,1
Kufstein,111037,287628,47.58308,12.16555,
Kutno,,434306,52.226963,19.348616,1
Kutno,434306,594590,52.226963,19.348616,
Kuty,,534460,48.661892,17.047695,1
Kuty,534460,453606,48.661892,17.047695,
Kuty(Gr),,311739,48.71108,17.000406,1
Kuty(Gr),311739,531958,48.71108,17.000406,
Köln Hbf,,191430,50.94303,6.958727,1
Köln Hbf,191430,136184,50.943195,6.958251,
Köln Hbf,191430,183276,50.943436,6.958808,
Köln Hbf,191430,200462,50.9433,6.958485,
Köln Hbf,191430,242401,50.94323,6.958332,
Köln Hbf,191430,377163,50.9434,6.958719,
Köln Hbf,191430,378249,50.943497,6.958943,
Köln Hbf,191430,479921,50.943333,6.958566,
Köln Hbf,191430,559322,50.94303,6.958729,
Köln Hbf,191430,576311,50.943134,6.95809,
Köln Messe/Deutz,194362,124600,50.940872,6.975001,
Köln Messe/Deutz,194362,137109,50.940876,6.975921,
Köln Messe/Deutz,194362,316535,50.940674,6.975858,
Köln Messe/Deutz Bf,,194362,50.940876,6.974996,1
Köln Messe/Deutz Gl.11-12,194362,315773,50.941723,6.974067,
Köln Messe/Deutz Gl.11-12,194362,416892,50.941566,6.973855,
Köln Messe/Deutz Gl.11-12,194362,558062,50.9416,6.973954,
Köln Süd,17193,449929,50.92764,6.937572,
Köln Süd,17193,81575,50.927402,6.937276,
Köln Süd Bf,,17193,50.9273,6.938048,1
Köln/Bonn Flughafen,328517,320192,50.879063,7.11958,
Köln/Bonn Flughafen,328517,554989,50.879154,7.119158,
Königs Wusterhausen,607355,150902,52.29666,13.63135,
Köthen,,14693,51.75193,11.989358,1
Köthen,14693,598350,51.75193,11.989358,
Lahr(Schwarzw),,120160,48.340958,7.835572,1
Lahr(Schwarzw),120160,346142,48.340958,7.835572,
Lancut,,8648,50.08143,22.227507,1
Lancut,8648,25731,50.08143,22.227507,
Landeck-Zams,,221888,47.148243,10.578392,1
Landeck-Zams,221888,451988,47.148243,10.578392,
Landquart,,220803,46.96744,9.554045,1
Landquart,220803,104270,46.96744,9.554045,
Landstuhl,615748,303003,49.416283,7.56624,
"Landstuhl, Bahnhof",,615748,49.416332,7.566159,1
Langen am Arlberg,,283769,47.13172,10.120375,1
Langen am Arlberg,283769,306650,47.13172,10.120375,
Langenhagen Bahnhof Mitte,,76336,52.44028,9.726024,1
Langenhagen Mitte,76336,282584,52.440155,9.725539,
Langenhagen Mitte,76336,416965,52.440178,9.725413,
Leer(Ostfriesl),,384471,53.23141,7.465229,1
Leer(Ostfriesl),384471,272661,53.231438,7.46537,
Legnica,,100832,51.21385,16.168922,1
Legnica,100832,18754,51.21385,16.168922,
Leipzig Hbf,,281253,51.34547,12.382064,1
Leipzig Hbf,281253,569598,51.34547,12.382064,
Leipzig Messe,,260454,51.396145,12.389278,1
Leipzig Messe,260454,286668,51.396145,12.389278,
Leipzig/Halle Flughafen,,502817,51.42334,12.223426,1
Leipzig/Halle Flughafen,502817,94298,51.42334,12.223426,
Lennestadt-Altenhundem,226058,524259,51.103645,8.071282,
Lennestadt-Altenhundem Bf,,226058,51.10413,8.071516,1
Lennestadt-Grevenbrück,406193,394647,51.141613,8.018227,
Lennestadt-Grevenbrück,406193,553209,51.14155,8.018138,
Lennestadt-Grevenbrück Bf,,406193,51.141777,8.017976,1
Leoben Hbf,,473178,47.386604,15.089603,1
Leoben Hbf,473178,278820,47.386604,15.089603,
Letmathe,207786,101111,51.362785,7.61801,
Letmathe,207786,247161,51.362705,7.618091,
Lichtenfels,,215557,50.146454,11.059474,1
Lichtenfels Bahnhof,215557,3685,50.146103,11.06039,
Lichtenfels Bahnhof,215557,40309,50.14574,11.05995,
Liestal,,496196,47.484375,7.731353,1
Liestal,496196,92128,47.484375,7.731353,
Liezen,,427814,47.56271,14.241886,1
Liezen,427814,54023,47.56271,14.241886,
Limburg (Lahn) Süd (ICE),,115296,50.38191,8.095532,1
Limburg Süd,115296,265261,50.382423,8.09593,
Limburg Süd,115296,468538,50.3819,8.095546,
Lindau-Reutin,,596804,47.552383,9.703287,1
Lindau-Reutin,596804,402879,47.552383,9.703292,
Lingen(Ems),,396598,52.519867,7.321731,1
Lingen(Ems),396598,211293,52.519867,7.321731,
Linz Hbf,,471888,48.29018,14.292131,1
Linz Hbf,471888,213260,48.29018,14.292131,
Lippstadt,369619,3752,51.670666,8.348161,
Lippstadt,369619,529893,51.67074,8.349113,
"Lippstadt, Bustreff Bahnhof",,369619,51.67069,8.348781,1
Liège-Guillemins,,361476,50.62436,5.566483,1
Liège-Guillemins,361476,426126,50.62436,5.566483,
Lubin Gorniczy,,280163,51.39612,16.193586,1
Lubin Gorniczy,280163,455907,51.39612,16.193586,
Ludwigsburg,,447635,48.892082,9.185229,1
Ludwigsburg,447635,217360,48.892147,9.185409,
Ludwigsfelde,164700,25349,52.298466,13.267343,
"Ludwigsfelde, Bahnhof",,164700,52.29921,13.267601,1
Ludwigshafen(Rh)Hbf,515616,580206,49.47522,8.432333,
"Ludwigshafen, Hauptbahnhof",,515616,49.476994,8.433321,1
Ludwigslust,124197,353634,53.335045,11.494205,
Ludwigslust,124197,449076,53.334885,11.49398,
Ludwigslust,124197,598049,53.335007,11.494151,
Ludwigslust Bahnhof,,124197,53.334454,11.494384,1
Ludwigsstadt,,312775,50.486584,11.382993,1
Ludwigsstadt Bahnhof,312775,480504,50.48694,11.383083,
Lunderskov st,,438355,55.48012,9.303791,1
Lunderskov st,438355,224651,55.48012,9.303791,
Lutherstadt Wittenberg Hbf,,594834,51.86781,12.662285,1
Lutherstadt Wittenberg Hbf,594834,39567,51.86781,12.662285,
Lübben(Spreewald),585369,23345,51.93978,13.877006,
Lübben(Spreewald),585369,339128,51.939842,13.877132,
"Lübben, Bahnhof",,585369,51.939842,13.877383,1
Lübbenau(Spreewald),70863,606918,51.862095,13.961176,
Lübbenau(Spreewald),70863,617561,51.862026,13.961095,
"Lübbenau, Bahnhof",,70863,51.862114,13.962173,1
Lübeck Hbf,,222791,53.867214,10.668884,1
Lübeck Hbf,222791,199908,53.8676,10.668868,
Lüneburg,,181417,53.249966,10.419999,1
Lüneburg,181417,184815,53.24953,10.419999,
Lüneburg,181417,449048,53.249535,10.419739,
MG Hbf /Europaplatz,,115959,51.196583,6.446113,1
MG Rheydt Hbf,,443553,51.163162,6.441055,1
Maasbüll(b Niebüll),,236973,54.754414,8.812732,1
Maasbüll(b Niebüll),236973,290332,54.754414,8.812732,
Magdeburg Hbf,,345035,52.130512,11.626963,1
Magdeburg Hbf,345035,249206,52.130512,11.626963,
Mainz Hbf,8659,431423,50.001118,8.25872,
"Mainz, Hauptbahnhof",,8659,50.00145,8.258419,1
Mannheim Hbf,331097,111558,49.479134,8.4699,
Mannheim Hbf,331097,1348,49.47923,8.470026,
Mannheim Hbf,331097,19478,49.479076,8.46982,
Mannheim Hbf,331097,214380,49.479355,8.468921,
Mannheim Hbf,331097,255196,49.478836,8.469559,
Mannheim Hbf,331097,286713,49.47928,8.47008,
Mannheim Hbf,331097,608037,49.47901,8.469757,
"Mannheim, Hauptbahnhof",,331097,49.479748,8.469936,1
Marburg Hauptbahnhof,,289169,50.819263,8.774011,1
Marburg(Lahn),289169,199229,50.81922,8.775031,
Marburg(Lahn),289169,570333,50.819256,8.77516,
Maribor,,267667,46.562065,15.658011,1
Maribor,267667,341786,46.562065,15.658011,
Marienhafe,105710,114212,53.519238,7.27436,
Marienhafe Bahnhof,,105710,53.519897,7.273198,1
Memmingen,,365961,47.985584,10.18685,1
"Memmingen, Bahnhof ZOB",365961,326867,47.984997,10.186392,
"Memmingen, Bahnhof ZOB",365961,405209,47.985085,10.186419,
Meppen,310016,284991,52.696022,7.298015,
"Meppen, Bahnhof",,310016,52.69565,7.298111,1
Metzingen Bahnhof,,460014,48.539753,9.29008,1
Metzingen(Württ),460014,418242,48.54001,9.290044,
Metzingen(Württ),460014,615964,48.539318,9.290089,
Metzingen(Württ),460014,621150,48.539726,9.290156,
Miechow,,45416,50.35442,20.011295,1
Miechow,45416,322031,50.35442,20.011295,
Minden(Westf),419789,301012,52.290375,8.934042,
Minden(Westf),419789,305972,52.290154,8.934859,
Minden(Westf),419789,494582,52.29061,8.934859,
"Minden, Bahnhof",,419789,52.29014,8.934734,1
Mittenwald,,385182,47.44003,11.265709,1
Mittenwald,385182,397661,47.440277,11.265089,
Mittenwald,385182,460553,47.440243,11.265224,
Mittenwald,385182,57672,47.440125,11.26517,
Mittenwald (Gr),,406706,47.39807,11.267443,1
Mittenwald(Gr),406706,439476,47.39807,11.267441,
Montabaur,134350,19751,50.444836,7.825333,
Montabaur Bf,,134350,50.44483,7.825323,1
Mosonmagyarovar,,375856,47.850357,17.266424,1
Mosonmagyarovar,375856,530518,47.850357,17.266424,
Murnau,,30581,47.682266,11.192631,1
Murnau,30581,128102,47.68262,11.192559,
Murnau,30581,138371,47.682854,11.193053,
Mönchengladbach Hbf,115959,303123,51.196697,6.446014,
Mönchengladbach Hbf,115959,314017,51.196808,6.44578,
Mönchengladbach Hbf,115959,429088,51.19677,6.445852,
Mönchengladbach Hbf,115959,447074,51.19659,6.44623,
Mühlacker,339267,275801,48.95299,8.846079,
Mühlacker Bahnhof,,339267,48.95299,8.846079,1
Mülheim Hauptbahnhof,,464404,51.430553,6.886431,1
Mülheim(Ruhr)Hbf,464404,381959,51.431454,6.88679,
Mülheim(Ruhr)Hbf,464404,620033,51.43114,6.886665,
Müllheim (Baden) Bahnhof,,469128,47.809597,7.599487,1
Müllheim im Markgräflerland,469128,211752,47.809742,7.599332,
München Hbf,,248459,48.14029,11.559602,1
München Hbf,248459,100529,48.139954,11.553799,
München Hbf,248459,1012,48.14086,11.557662,
München Hbf,248459,131901,48.14008,11.557518,
München Hbf,248459,16876,48.14134,11.556179,
München Hbf,248459,171090,48.13994,11.557491,
München Hbf,248459,189257,48.14141,11.556206,
München Hbf,248459,234977,48.141293,11.556161,
München Hbf,248459,282414,48.140232,11.558335,
München Hbf,248459,288060,48.14065,11.557617,
München Hbf,248459,289918,48.141212,11.556161,
München Hbf,248459,306067,48.140385,11.557572,
München Hbf,248459,323450,48.140553,11.557608,
München Hbf,248459,32932,48.139828,11.553727,
München Hbf,248459,335828,48.14097,11.557671,
München Hbf,248459,346273,48.141537,11.556224,
München Hbf,248459,399280,48.140026,11.557518,
München Hbf,248459,425026,48.1399,11.553772,
München Hbf,248459,438998,48.140812,11.557644,
München Hbf,248459,465686,48.140236,11.557545,
München Hbf,248459,472959,48.14016,11.553898,
München Hbf,248459,475256,48.13988,11.557491,
München Hbf,248459,505793,48.1405,11.55759,
München Hbf,248459,602586,48.14033,11.557572,
München Hbf,248459,616768,48.140705,11.557617,
München Hbf,248459,618770,48.140182,11.557527,
München Hbf,248459,73532,48.140034,11.553826,
München Hbf Gl.27-36,248459,525617,48.14153,11.556708,
München Hbf Gl.5-10,248459,376000,48.13993,11.554814,
München Ost,628320,319903,48.127388,11.605407,
München Ost,628320,561686,48.127304,11.605533,
München Ost,628320,628748,48.12744,11.604971,
München-Pasing,282522,502283,48.149853,11.461872,
Münster Hauptbahnhof,,265380,51.9567,7.63444,1
Münster(Westf)Hbf,265380,130868,51.95698,7.635743,
Münster(Westf)Hbf,265380,222705,51.956894,7.636452,
Münster(Westf)Hbf,265380,243679,51.95702,7.635446,
Münster(Westf)Hbf,265380,383775,51.95694,7.636075,
Münster(Westf)Hbf,265380,557136,51.95697,7.635815,
Mürzzuschlag,,62892,47.60795,15.677393,1
Mürzzuschlag,62892,93964,47.60795,15.677393,
Nagymaros-Visegrad,,483447,47.790894,18.9588,1
Nagymaros-Visegrad,483447,307836,47.790894,18.9588,
Naumburg(Saale)Hbf,,524246,51.16307,11.796984,1
Naumburg(Saale)Hbf,524246,333127,51.16307,11.796984,
Neu-Ulm,291537,240324,48.39352,10.005831,
Neu-Ulm Bahnhof,,291537,48.39346,10.004789,1
Neumarkt am Wallersee,,419840,47.95532,13.225574,1
Neumarkt am Wallersee,419840,14590,47.95532,13.225574,
Neumünster,,171594,54.07566,9.979757,1
Neumünster,171594,180308,54.075672,9.979839,
Neuss Hauptbahnhof,,433747,51.203526,6.683106,1
Neuss Hbf,433747,441348,51.205223,6.684885,
Neuss Hbf,433747,569197,51.204807,6.685613,
Neustadt(Weinstr)Hbf,23391,445462,49.34955,8.141557,
"Neustadt, Hauptbahnhof",,23391,49.35004,8.139985,1
"Neustadt, Hauptbahnhof",23391,397221,49.349648,8.141584,
Neustrelitz Hauptbahnhof,,3843,53.359474,13.07435,1
Neustrelitz Hbf,3843,5460,53.359257,13.074603,
Neustrelitz Hbf,3843,624952,53.359283,13.074503,
Niebüll,,610558,54.78956,8.834768,1
Niebüll,610558,396530,54.78953,8.834595,
Niebüll neg,,263054,54.78955,8.832959,1
Niebüll neg,263054,511424,54.78955,8.832959,
Nienburg(Weser),,291068,52.645344,9.217862,1
Nienburg(Weser),291068,435898,52.645363,9.2179,
Norddeich,2566,81926,53.62158,7.160824,
Norddeich Mole,204823,524609,53.62432,7.158739,
Norddeich(Norden),,2566,53.62152,7.160884,1
Norddeich(Norden) Mole,,204823,53.62432,7.158739,1
Norden,184081,460004,53.588104,7.219352,
Norden(Ostfriesl),,184081,53.588013,7.219321,1
Nove Zamky,,149664,47.995003,18.173956,1
Nove Zamky,149664,13562,47.995003,18.173956,
Nürnberg Hbf,,38845,49.445614,11.082992,1
Nürnberg Hbf,38845,138940,49.44475,11.082632,
Nürnberg Hbf,38845,139287,49.445053,11.08248,
Nürnberg Hbf,38845,263717,49.444798,11.082623,
Nürnberg Hbf,38845,298986,49.445267,11.082363,
Nürnberg Hbf,38845,303760,49.44801,11.082327,
Nürnberg Hbf,38845,445821,49.445545,11.082228,
Nürnberg Hbf,38845,503089,49.445618,11.082989,
Nürnberg Hbf,38845,525499,49.44516,11.082417,
Nürnberg Hbf,38845,545163,49.445644,11.082165,
Nürnberg Hbf,38845,75137,49.44541,11.082291,
Nürtingen,,32069,48.62813,9.342721,1
Nürtingen,32069,156823,48.628147,9.342748,
Nürtingen,32069,438924,48.628136,9.342677,
Oberhausen Hbf,,183153,51.474,6.853346,1
Oberhausen Hbf,183153,186844,51.474346,6.851693,
Oberhausen Hbf,183153,246318,51.474285,6.851846,
Oberhausen Hbf,183153,325919,51.474415,6.851567,
Oberhausen Hbf,183153,400433,51.474583,6.851163,
Oberhausen Hbf,183153,624771,51.474552,6.851244,
Oberndorf (Neckar) Bahnhof,,371108,48.29559,8.575291,1
Oberndorf(Neckar),371108,359625,48.2955,8.575479,
Oberndorf(Neckar),371108,83537,48.295506,8.575614,
Oberstdorf,,296952,47.411034,10.278092,1
