stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
's-Hertogenbosch,,392216,51.69054,5.293723,1
's-Hertogenbosch,392216,618767,51.69054,5.293723,
Aachen Central Station (FlixTrain),,411656,50.767788,6.091192,1
Aachen Central Station (FlixTrain),411656,588167,50.767788,6.091192,
Aachen Hbf,590729,607694,50.7678,6.091499,
Aachen Schanz,,298346,50.769863,6.07384,1
Aachen Schanz,298346,569707,50.769863,6.07384,
Aachen Süd(Gr),,162365,50.731915,6.04541,1
Aachen Süd(Gr),162365,336453,50.731915,6.04541,
Aachen West,,42941,50.78036,6.070715,1
Aachen West,42941,308368,50.78036,6.070715,
"Aachen, Hauptbahnhof",,590729,50.767723,6.092051,1
Aachen-Rothe Erde,,573445,50.770203,6.116475,1
Aachen-Rothe Erde,573445,87652,50.770203,6.116475,
Aalen Hauptbahnhof,,429729,48.841602,10.096031,1
Aalen Hbf,429729,194929,48.841698,10.096363,
Aalen Hbf,429729,369634,48.84168,10.09613,
Aalen Hbf,429729,43857,48.841713,10.096534,
Aalen Hbf,429729,579033,48.841015,10.096271,
Abenden,,131125,50.671085,6.476459,1
Abenden,131125,77621,50.671085,6.476459,
Abensberg,,298698,48.819454,11.846623,1
"Abensberg, Bahnhof",298698,333675,48.81914,11.847045,
"Abensberg, Bahnhof",298698,502304,48.81916,11.847144,
Abzweig Boltenhof,180753,246159,53.108604,13.242305,
Abzweig Boltenhof,180753,504401,53.108803,13.242185,
Abzweig Grüneberg,213685,184392,52.870296,13.166052,
Abzweig Grüneberg,213685,554600,52.87015,13.166025,
Abzweig Neulüdersdorf,127645,309277,53.05544,13.191042,
Abzweig Neulüdersdorf,127645,319391,53.05534,13.191037,
Abzweig Neuroofen,349013,100177,53.1267,13.060146,
Abzweig Neuroofen,349013,352447,53.126564,13.059998,
Abzweig Neutornow,167250,308042,53.085354,13.264809,
Abzweig Neutornow,167250,604243,53.08596,13.264486,
Abzweig Seilershof,20740,295056,53.07159,13.181309,
Abzweig Seilershof,20740,543774,53.073044,13.181468,
Abzweig Tiefenbrunn,564092,151303,53.158882,13.117328,
Abzweig Tiefenbrunn,564092,15733,53.158764,13.117165,
Abzweig Zernikow,291652,106815,53.085987,13.071979,
Abzweig Zernikow,291652,428439,53.08609,13.071954,
Achern,274141,104332,48.633778,8.065353,
Achern,274141,36731,48.63399,8.065324,
Achern Bahnhof,,274141,48.6337,8.065003,1
Achern Bahnhof,274141,311877,48.633984,8.065407,
Achern Bahnhof,274141,397227,48.63396,8.065236,
Achern Stadt,,413140,48.62554,8.068012,1
Achern Stadt,413140,367115,48.625736,8.067706,
Achim,520701,558935,53.015945,9.03038,
Achim(b Bremen) (Zug),,520701,53.015995,9.030313,1
Achkarren,12507,368674,48.059723,7.60838,
"Achkarren, Bahnhof",,12507,48.059715,7.607994,1
Achmer,,149510,52.390488,7.941875,1
Achmer,149510,171831,52.39058,7.941991,
Achterwehr,,574635,54.314915,9.964024,1
Achterwehr,574635,356915,54.314915,9.964024,
Adelebsen,,292233,51.577675,9.759952,1
Adelebsen,292233,103030,51.57769,9.760044,
Adelschlag,,123072,48.84076,11.211442,1
Adelschlag,123072,324339,48.840984,11.21084,
Adelschlag,123072,459411,48.840885,11.210948,
Adelsdorf Bahnhof,149124,370329,49.4739,10.685101,
Adelsdorf(Mittelfr),,149124,49.474945,10.687041,1
Adelsheim Nord,551726,151827,49.421387,9.392407,
Adelsheim Nord,551726,190530,49.421535,9.39291,
Adelsheim Ost,590891,517210,49.402843,9.394779,
Adelsheim Ost,590891,68678,49.40296,9.395147,
"Adelsheim, Nordbahnhof",,551726,49.42145,9.392659,1
"Adelsheim, Ost",,590891,49.4029,9.394968,1
Adorf(Erzgeb),536493,161157,50.76385,12.873666,
Adorf(Vogtl),419976,135347,50.324043,12.260899,
Adorf(Vogtl),419976,279641,50.324055,12.260755,
Adorf(Vogtl),419976,524972,50.324043,12.261024,
"Adorf, Bahnhof",,419976,50.32395,12.26168,1
"Adorf, Haltepunkt",,536493,50.763832,12.874753,1
Affaltrach,,477975,49.137825,9.37913,1
Affaltrach,477975,255453,49.137886,9.379337,
Affaltrach,477975,443145,49.13778,9.378924,
Agatharied,,484080,47.766384,11.82544,1
Agatharied,484080,415583,47.765453,11.824533,
Agathenburg,,392775,53.56399,9.531536,1
Agathenburg,392775,369966,53.56433,9.530793,
Aglasterhausen,37564,6549,49.349842,8.990591,
"Aglasterhausen, Bahnhof",,37564,49.35007,8.990771,1
Aha,69962,92090,47.833225,8.134349,
Aha (Schluchsee) Bahnhof,,69962,47.832996,8.134784,1
Ahaus,487344,352738,52.08189,7.016462,
Ahaus,487344,619032,52.08204,7.016552,
"Ahaus, Bahnhof",,487344,52.08168,7.016453,1
Ahe Kreuzung,,506240,52.1861,9.142909,1
Ahlbeck Grenze,,357731,53.92284,14.215588,1
Ahlbeck Grenze,357731,526852,53.921967,14.215549,
Ahlbeck Ostseetherme,,437330,53.9426,14.179547,1
Ahlbeck Ostseetherme,437330,222664,53.944427,14.177287,
Ahlbeck Seebad,,46844,53.935627,14.188135,1
Ahlen(Westf),410282,495476,51.760754,7.894934,
"Ahlen, Bahnhof",,410282,51.761063,7.895491,1
Ahlhorn,,628990,52.899258,8.209424,1
Ahlhorn,628990,417636,52.899197,8.209481,
Ahlhorn,628990,420798,52.899315,8.209366,
Ahlten,300428,607460,52.37627,9.904896,
Ahlten Bahnhof,,300428,52.376255,9.904213,1
Ahnatal-Casselbreite Gl.1 Ri. Wolfhagen,147533,497236,51.36286,9.434109,
Ahnatal-Heckershausen Bahnhof,,161586,51.362984,9.422983,1
Ahnatal-Heckershausen Casselbreite,,147533,51.362732,9.432279,1
Ahnatal-Heckershausen Gl.1 Ri. Kassel,161586,245558,51.362984,9.422983,
Ahnatal-Weimar,,145625,51.36363,9.391588,1
Ahnatal-Weimar,145625,277351,51.36363,9.391588,
Ahnatal-Weimar Bahnhof,,313154,51.36363,9.392112,1
Ahnatal-Weimar Gl.1 Ri.Wolfhagen,313154,274837,51.363407,9.391969,
Ahrensburg,,278035,53.669125,10.23625,1
Ahrensburg,278035,182443,53.66917,10.236203,
Ahrensburg,278035,34087,53.669216,10.236401,
Ahrensburg,278035,34190,53.669094,10.236554,
Ahrensburg,278035,604396,53.669327,10.236312,
"Ahrensburg, Gartenholz",,611170,53.688686,10.251822,1
Ahrensburg-Gartenholz,611170,454356,53.689014,10.251897,
Ahrensfelde,85098,371530,52.571392,13.565467,
Ahrensfelde Friedhof,518734,350982,52.580524,13.573094,
Ahrensfelde Nord,,585485,52.590687,13.581985,1
Ahrensfelde Nord,585485,234664,52.590687,13.581985,
"Ahrensfelde, Friedhof Bhf",,518734,52.58049,13.572999,1
Ahrweiler,185506,67419,50.54641,7.107258,
Ahrweiler Markt,69707,373853,50.544228,7.094229,
Aich (Niederbay),,374432,48.417313,12.398161,1
Aich(Niederbay),374432,174516,48.417427,12.398107,
Aichach,,505092,48.461117,11.122724,1
Aichach,505092,10780,48.461285,11.122823,
Aichach,505092,529360,48.461266,11.122895,
Aichstetten,266048,184627,47.88792,10.075253,
Aichstetten,266048,553514,47.887794,10.074678,
Aichstetten Bahnhof,,266048,47.887985,10.074399,1
Ainring,,105182,47.815033,12.964504,1
Ainring,105182,265945,47.814907,12.964378,
"Aitrach-Marstetten, Bahnhof",,459381,47.943577,10.080373,1
Aix-en-Provence TGV,,535333,43.45517,5.317224,1
Aix-en-Provence TGV,535333,433644,43.45517,5.317224,
Albbruck,593674,217865,47.592434,8.132269,
Albbruck,593674,512663,47.592438,8.132448,
Albbruck Bahnhof,,593674,47.592407,8.132314,1
Albersdorf,312238,419039,54.14632,9.292151,
Albersdorf(Holst),,312238,54.14632,9.292151,1
Albersweiler(Pfalz),177157,44251,49.218616,8.02386,
"Albersweiler, Bahnhof",,177157,49.2186,8.023842,1
Albert-Schweitzer-Realschule,,365069,48.520695,9.044391,1
"Albgaubad, Ettlingen",46125,611745,48.936832,8.41495,
"Albgaubad, Ettlingen",46125,620134,48.936893,8.415184,
Albig,456094,324635,49.77178,8.116503,
Albig,456094,478820,49.771824,8.116557,
"Albig, Bahnhof",,456094,49.771866,8.116512,1
Albrechtshaus,,123691,51.64227,10.92926,1
Albrechtshaus,123691,277630,51.642174,10.929267,
Albrechtshof,279133,181906,52.549377,13.129182,
Albrechtshof,279133,193542,52.5493,13.129131,
Albshausen,481377,460533,50.545254,8.434567,
Albsheim(Eis),334928,505493,49.580597,8.179268,
"Albsheim, Bahnhof",,334928,49.580555,8.179277,1
Albstadt-Ebingen,,433629,48.210236,9.027287,1
Albstadt-Ebingen,433629,471128,48.210236,9.02753,
Albstadt-Ebingen,433629,52865,48.210224,9.027009,
Albstadt-Ebingen,433629,60400,48.21029,9.026962,
Albstadt-Ebingen West,529484,17574,48.21139,8.997194,
Albstadt-Ebingen West,529484,474073,48.21134,8.997202,
Albstadt-Ebingen West,529484,523778,48.21139,8.99698,
Albstadt-Laufen Bahnhof,,16460,48.22271,8.917684,1
Albstadt-Laufen Ort,16460,510543,48.222553,8.917962,
Albstadt-Lautlingen,,234693,48.21361,8.954631,1
Albstadt-Lautlingen,234693,512112,48.21364,8.95462,
Aldekerk,358756,13310,51.43561,6.412588,
Aldekerk,358756,42586,51.435898,6.412435,
Aldingen Bahnhof,,174223,48.09631,8.712517,1
Aldingen(b Spaichingen),174223,431421,48.095955,8.712904,
Aldingen(b Spaichingen),174223,97158,48.095955,8.712706,
Aletshausen,,164888,48.20131,10.383635,1
Aletshausen,164888,279447,48.201435,10.383662,
Alexisbad,,524052,51.648037,11.115112,1
Alexisbad,524052,544317,51.648132,11.115311,
Alfeld (Leine) Bahnhof,,536189,51.98114,9.81837,1
Alfeld(Leine),536189,100335,51.981373,9.818101,
Alfeld(Leine),536189,56879,51.981316,9.818011,
Alfons-Auer-Straße,,343122,49.006016,12.108877,1
Alfter Impekoven (S),,394202,50.71101,7.019831,1
Alfter Witterschlick Bf,,515839,50.689697,7.026074,1
Alfter-Impekoven,394202,528396,50.711395,7.020226,
Alfter-Witterschlick,515839,215619,50.689247,7.025742,
Alfter-Witterschlick,515839,494737,50.689224,7.025823,
Algermissen,333563,45613,52.251923,9.966601,
Algermissen Bahnhof,,333563,52.252445,9.96626,1
Aligse,425757,422313,52.403267,9.979286,
Aligse,425757,53808,52.40312,9.979106,
Aligse Bahnhof,,425757,52.40282,9.978899,1
Allach,,352389,48.189747,11.468109,1
Allendorf(Dillkr),305289,630821,50.743935,8.185659,
Allensbach,65022,195310,47.71432,9.06931,
Allensbach,65022,356833,47.714146,9.06975,
Allensbach Bahnhof,,65022,47.7146,9.068646,1
Allerheiligen,,599926,51.142532,6.756777,1
Allerheiligenhöfe,,604412,47.26903,11.352969,1
Allerheiligenhöfe,604412,476731,47.26903,11.352969,
Allersberg (Rothsee),,281150,49.26213,11.212574,1
Allersberg(Rothsee),281150,585204,49.26213,11.212573,
Allersberg(Rothsee),281150,626826,49.262287,11.211774,
"Allersberg, Rothsee Bahnhof",281150,101417,49.262276,11.211199,
Allmendingen,604297,381973,48.327724,9.72235,
Allmendingen Bahnhof,,604297,48.327362,9.722862,1
Allmendshofen Bahnhof,,149207,47.940945,8.502087,1
Alpen,119763,226580,51.58328,6.518158,
Alpen Bahnhof,,119763,51.583714,6.517664,1
Alpirsbach,40348,105059,48.34392,8.398197,
Alpirsbach,40348,597340,48.343884,8.398233,
Alpirsbach Bahnhof,,40348,48.343628,8.398179,1
Alsbach-Hähnlein-Alsbach Hähnlein-Alsbach Bahnhof,,352105,49.73978,8.606479,1
Alsdorf (Sieg) Alsdorf Bf,,387231,50.780884,7.890478,1
Alsdorf (Sieg) Grünebacherhütte Bf,,463251,50.78165,7.891538,1
Alsdorf Poststraße,,345928,50.855675,6.19705,1
Alsdorf Poststraße,345928,532800,50.855675,6.19705,
Alsdorf(Westerw),387231,457777,50.78089,7.890486,
"Alsdorf, Annapark Bahnhof (Bus),Alsdorf (b Aachen)",,76248,50.87082,6.157457,1
Alsdorf-Annapark,76248,446838,50.87082,6.157457,
Alsdorf-Busch,,216860,50.876587,6.140586,1
Alsdorf-Busch,216860,303036,50.876587,6.140586,
Alsdorf-Kellersberg,,242126,50.867527,6.167354,1
Alsdorf-Kellersberg,242126,531447,50.867527,6.167354,
Alsdorf-Mariadorf,,166702,50.861977,6.188454,1
Alsdorf-Mariadorf,166702,414954,50.861977,6.188454,
Alsenz,546023,355588,49.72769,7.817131,
Alsenz,546023,488302,49.72769,7.817202,
"Alsenz, Bahnhof",,546023,49.727745,7.817202,1
Alsfeld Bahnhof,,341540,50.750732,9.264839,1
Alsfeld(Oberhess),341540,72419,50.751156,9.264459,
Alsheim,390401,116096,49.765484,8.342519,
Alsheim,390401,386081,49.765446,8.3426,
"Alsheim, Bahnhof",,390401,49.765453,8.342573,1
Alt Hüttendorf,72707,620660,52.957436,13.783584,
Alt Mahlisch,,10697,52.464375,14.418754,1
Alt Mahlisch 2 o,10697,304225,52.46436,14.418974,
Alt Rosenthal,588483,561164,52.550404,14.278627,
"Alt Rosenthal, Bahnhof",,588483,52.550312,14.278221,1
Alt Schwerin,,15826,53.512093,12.355222,1
Alt Schwerin,15826,95951,53.51212,12.355341,
Altach,,446934,47.352074,9.661128,1
Altach,446934,498405,47.352074,9.661128,
Altbach,,143190,48.720314,9.382436,1
Altbach,143190,362786,48.72036,9.382463,
Altbach,143190,601149,48.720264,9.382355,
Altdorf (b Nürnberg),,58756,49.390003,11.353528,1
Altdorf West,,506064,49.391144,11.341464,1
Altdorf West,506064,438848,49.391117,11.341446,
Altdorf(b Nürnberg),58756,555265,49.38984,11.353744,
Altdöbern,334749,609026,51.65251,14.009376,
"Altdöbern, Bahnhof",,334749,51.65256,14.009347,1
Alte Veste,,50928,49.454323,10.972364,1
Altefähr,38805,300439,54.323277,13.141409,
Altefähr,38805,514286,54.322926,13.14101,
Altefähr,38805,593427,54.32318,13.141571,
Altefähr Bahnhof,,38805,54.322987,13.141077,1
Altena(Westf),189417,254197,51.301956,7.668576,
Altena(Westf),189417,579897,51.302013,7.668693,
"Altena, Bahnhof",,189417,51.301983,7.66881,1
"Altena, Pflegeheim Kohlberg",,339008,51.2957,7.763771,1
"Altena, Pflegeheim Kohlberg",339008,258314,51.29572,7.76369,
Altenau (Bay),,340156,47.64837,11.017379,1
Altenau(Bay),340156,592246,47.648224,11.017567,
Altenbach,,316118,51.35587,12.682324,1
Altenbach,316118,461575,51.35587,12.682324,
Altenbamberg,,353551,49.786858,7.830745,1
Altenbamberg,353551,624920,49.786858,7.830745,
Altenbeken,,417908,51.766434,8.943322,1
Altenbeken,417908,227686,51.766296,8.94298,
Altenbeken,417908,370742,51.76676,8.944373,
Altenbeken,417908,382595,51.76686,8.944346,
Altenberg Bahnhof,,278439,50.76596,13.753593,1
Altenberge,342659,130939,52.052128,7.481385,
Altenberge,342659,202118,52.052105,7.481322,
"Altenberge, Bahnhof",,342659,52.052258,7.481304,1
Altenburg,,214401,50.996647,12.444019,1
Altenburg,214401,351909,50.997196,12.443905,
Altenerding,,443470,48.293304,11.901294,1
Altenerding,443470,241826,48.29357,11.901744,
Altenerding,443470,256640,48.293446,11.901671,
Altenerding,443470,593416,48.294,11.901932,
Altenfeld(Rhön),130188,53952,50.450706,9.849064,
Altenglan,28922,414348,49.548443,7.461982,
Altenglan,28922,545153,49.54851,7.461865,
"Altenglan, Bahnhof",,28922,49.548477,7.461928,1
Altengörs,,57919,53.899284,10.354996,1
Altengörs,57919,580585,53.898697,10.355555,
Altenhasungen,,319400,51.34354,9.225737,1
Altenhasungen,319400,154928,51.34354,9.225737,
Altenkirchen (Westerw) Altenkirchen Bahnhof,,33850,50.68441,7.638249,1
Altenkirchen (Westerw) Altenkirchen Bahnhof,33850,110861,50.68441,7.638249,
Altenmarkt (Alz),,486960,47.999817,12.536026,1
Altenmarkt(Alz),486960,464291,47.999916,12.536151,
Altenseelbach,622651,68517,50.78397,7.992652,
Altenseelbach Bf,,622651,50.78384,7.992401,1
Altenstadt (Waldnaab),,576786,49.715675,12.164869,1
Altenstadt Bahnhof,,158292,48.16115,10.110107,1
Altenstadt Bahnhof,,261532,50.28347,8.943443,1
Altenstadt Bahnhof,158292,375329,48.161358,10.110287,
Altenstadt Bahnhof,158292,405069,48.16146,10.110251,
Altenstadt(Hess),261532,152434,50.283306,8.944286,
Altenstadt(Iller),158292,507925,48.16119,10.109983,
"Altenstadt, Bahnhof",576786,173080,49.716225,12.163297,
"Altenstadt, Bahnhof",576786,77192,49.71623,12.163162,
Altenstadt-Höchst,482701,253474,50.269753,8.923454,
Altenstadt-Höchst Bahnhof,,482701,50.269745,8.923412,1
Altenstadt-Lindheim,295363,238335,50.291164,8.977698,
Altentreptow,234092,521738,53.69195,13.242847,
Altentreptow Bahnhof,,234092,53.69209,13.243108,1
Altenwillershagen,83781,329678,54.25938,12.573378,
Altenwillershagen,83781,89958,54.25939,12.57274,
Altenwillershagen Bahnhof,,83781,54.259106,12.57265,1
Altersbach,,274941,50.700726,10.544473,1
Altersbach,274941,75059,50.70064,10.544522,
Altes Lager,578803,551084,52.015865,12.992407,
"Altes Lager, Bahnhof",,578803,52.015965,12.992288,1
Altglashütten Falkau Bahnhof,,397248,47.859264,8.114248,1
Altglashütten-Falkau,397248,259412,47.8591,8.11441,
Altglobsow Kreuzung,241644,307915,53.130238,13.113294,
Altglobsow Kreuzung,241644,625938,53.129734,13.113306,
"Altglobsow, Kreuzung",,241644,53.12999,13.113369,1
Althegnenberg,,129864,48.236603,11.062366,1
Althegnenberg,129864,451805,48.236412,11.062914,
Althegnenberg,129864,511170,48.23637,11.06287,
Altheim(Hess),439842,522191,49.9238,8.89157,
Althof,561634,50764,54.090485,11.922171,
"Althüttendorf, Bahnhof",,72707,52.957417,13.783596,1
Altingen Bahnhof,,386717,48.561874,8.908665,1
Altingen(Württ),386717,193580,48.562088,8.908611,
Altingen(Württ),386717,480092,48.561928,8.908852,
"Altlandsberg, Markt",,324669,52.564735,13.726506,1
"Altlandsberg, Markt 1 n",324669,603287,52.56428,13.726561,
Altlüdersdorf Ausbau,68560,194105,53.03224,13.191,
Altlüdersdorf Ausbau,68560,497499,53.03244,13.191467,
Altlüdersdorf Ausbau2,407474,607342,53.041416,13.173964,
Altlüdersdorf Ausbau2,407474,613109,53.041374,13.174383,
Altlüdersdorf B96,392660,240396,53.037537,13.192215,
Altlüdersdorf B96,392660,309231,53.03747,13.192141,
"Altlüdersdorf, Ausbau",,68560,53.03235,13.191119,1
"Altlüdersdorf, Ausbau2",,407474,53.0413,13.174104,1
"Altlüdersdorf, B 96",,392660,53.0375,13.192216,1
"Altlüdersdorf, Friedhof",,386618,53.03832,13.188134,1
"Altlüdersdorf, Friedhof",386618,160028,53.038136,13.188959,
"Altlüdersdorf, Friedhof",386618,81570,53.038425,13.187574,
Altmarkt/Regierungspräsidium  Ri. Am Stern,532473,604462,51.316444,9.504447,
Altmarkt/Regierungspräsidium  von Am Stern,532473,220488,51.3161,9.504862,
Altmittweida,311563,242074,50.968704,12.959645,
Altmittweida,311563,522298,50.968494,12.959626,
Altmittweida,311563,578247,50.968784,12.959752,
"Altmittweida, Bahnhof",,311563,50.967575,12.959698,1
Altmorschen,,606277,51.067276,9.610756,1
Altmorschen,606277,555116,51.067276,9.610756,
Altnau,,192213,47.621323,9.266148,1
Altnau,192213,518808,47.621323,9.266148,
Altomünster,,111862,48.38569,11.254193,1
Altomünster,111862,311922,48.38495,11.255028,
Altomünster,111862,569856,48.38492,11.255133,
"Altomünster, Bahnhof",111862,193691,48.38568,11.254193,
Altranft,295802,11946,52.7634,14.0823,
"Altranft, Bahnhof",,295802,52.763695,14.082898,1
Altshausen,308271,228894,47.93071,9.551478,
Altshausen,308271,348841,47.930824,9.551319,
Altshausen Bahnhof,,308271,47.93062,9.550942,1
Altshausen Bahnhof,308271,219264,47.930725,9.550852,
Altshausen Ebenweiler Straße,,498287,47.925827,9.54045,1
Altshausen Ebenweiler Straße,498287,336065,47.92599,9.540557,
Altshausen Kapellen,,276976,47.92863,9.543423,1
Altshausen Kapellen,276976,433831,47.928658,9.543504,
Altshausen Kindergarten,,490373,47.933796,9.540216,1
Altshausen Kindergarten,490373,504309,47.933826,9.540189,
Altshausen Rathaus,,260919,47.933784,9.538887,1
Altshausen Rathaus,260919,127142,47.93425,9.53868,
Altshausen Rathaus,260919,620396,47.933376,9.539138,
Altshausen Schönenberg,,370648,47.940277,9.540926,1
Altshausen Schönenberg,370648,393048,47.940132,9.540854,
Altstädten (Allgäu),,168577,47.488552,10.280904,1
Altstädten(Allgäu),168577,422718,47.48855,10.280907,
Altstädten(Allgäu),168577,425464,47.488358,10.280886,
Altstädten(Allgäu),168577,523341,47.488426,10.281308,
Alttann,591454,481065,47.841213,9.793037,
Alttann Bahnhof,,591454,47.841286,9.792975,1
Altthymen,,12110,53.239227,13.163138,1
Altthymen,12110,302720,53.239227,13.163137,
Altötting,,349425,48.221245,12.674788,1
Altötting,349425,46655,48.22104,12.675552,
"Altötting, Bf",349425,560874,48.221245,12.674788,
"Altötting, Bf",349425,584530,48.221287,12.675588,
Alveslohe,,624605,53.791447,9.916588,1
Alveslohe,624605,519278,53.791447,9.916375,
Alzenau (Ufr),,241188,50.088715,9.0656,1
Alzenau Burg,,243905,50.087925,9.074341,1
Alzenau Burg,243905,277927,50.087486,9.073317,
Alzenau Nord,,536416,50.089443,9.051389,1
Alzenau Nord,536416,228602,50.08951,9.051667,
Alzenau(Unterfr),241188,447844,50.08868,9.06569,
Alzey,563655,157142,49.75014,8.109784,
Alzey,563655,377436,49.75016,8.109712,
Alzey,563655,550084,49.75018,8.109604,
Alzey Süd,,477858,49.738132,8.118732,1
Alzey Süd,477858,181605,49.738132,8.118732,
Alzey West,,382203,49.74098,8.107255,1
Alzey West,382203,347349,49.74098,8.107255,
"Alzey, Bahnhof",,563655,49.75014,8.109532,1
Am Park,514441,479580,52.47383,13.111686,
Am Stern  von Altmarkt,527714,185546,51.317993,9.500694,
Am Stern  von Holländ. Platz,527714,630020,51.318375,9.500412,
Am Stern  von Königsplatz,527714,90360,51.31765,9.500053,
Am Stern  von Lutherplatz,527714,102339,51.318153,9.499707,
Am Weinberg  Ri. Heinrich-Heine-Straße,161980,593076,51.307487,9.488085,
Am Weinberg  Ri. Rathaus,161980,533968,51.30761,9.488417,
Amberg,,100489,49.447613,11.8629,1
"Amberg, Bf",100489,329763,49.447914,11.861202,
"Amberg, Bf",100489,455422,49.447666,11.861687,
"Amberg, Bf",100489,593014,49.44779,11.861445,
Amersfoort Centraal,,466731,52.153465,5.373909,1
Amersfoort Centraal,466731,129297,52.153465,5.373909,
Ammern,,5426,51.23334,10.458092,1
Ammern,5426,610016,51.233345,10.458086,
Amorbach,,148532,49.645607,9.223147,1
Amorbach,148532,605227,49.645916,9.221036,
Amorbach,148532,630468,49.646038,9.220991,
Ampfing,,275554,48.25395,12.410917,1
Ampfing,275554,335255,48.25399,12.411214,
Ampfing,275554,397545,48.25394,12.411205,
Amsdorf,,114437,51.463562,11.71979,1
Amsdorf,114437,204463,51.463562,11.71979,
Amsterdam Centraal,,397421,52.37919,4.899431,1
Amsterdam Centraal,397421,68774,52.37919,4.899431,
Amstetten Bahnhof,,370440,48.58002,9.871892,1
Amstetten NÖ,,393494,48.121605,14.878112,1
Amstetten NÖ,393494,445613,48.121605,14.878112,
Amstetten(Württ),370440,330742,48.57999,9.871488,
Amstetten(Württ),370440,333798,48.579998,9.87156,
Amtshainersdorf,452852,624536,50.9662,14.232207,
Ancona,,292101,43.6076,13.497795,1
Ancona,292101,231515,43.6076,13.497795,
Andernach,46805,165118,50.434544,7.404839,
Andernach Bahnhof,,46805,50.434544,7.40484,1
Andernach Miesenheim Bf,,17797,50.40404,7.407598,1
Andernach Namedy Bf,,2482,50.45714,7.361766,1
Andorf,,346547,48.369846,13.565795,1
Andorf,346547,3337,48.369846,13.565795,
Angermund,126204,294319,51.331013,6.781705,
Angermünde,587552,149564,53.015854,13.996267,
Angermünde,587552,322687,53.01574,13.995672,
Angermünde,587552,631927,53.01584,13.996184,
Angermünde,587552,86307,53.015793,13.995908,
"Angermünde, Bahnhof",,587552,53.015823,13.995871,1
Angern-Rogätz,,287289,52.338463,11.759535,1
Angern-Rogätz,287289,221444,52.338463,11.759535,
Angersbach,596668,360345,50.631153,9.446556,
Angersdorf,,88757,51.460407,11.903139,1
Angersdorf,88757,88237,51.460407,11.903139,
Angleur,,369049,50.612885,5.599529,1
Angleur,369049,401692,50.612885,5.599529,
Anklam,,546134,53.855984,13.701563,1
Anklam,546134,315635,53.856102,13.701827,
Anklam,546134,461835,53.85625,13.701518,
Anklam,546134,528193,53.8563,13.701554,
Annaberg-Buchholz Mitte,250570,614367,50.56681,12.999062,
Annaberg-Buchholz Süd,541536,230276,50.55584,12.997436,
Annaberg-Buchholz Süd,541536,465809,50.55586,12.997347,
Annaberg-Buchholz unterer Bf,91641,26520,50.57922,12.998065,
Annaberg-Buchholz unterer Bf,91641,627264,50.579235,12.998155,
"Annaberg-Buchholz, Mitte",,250570,50.56681,12.999053,1
"Annaberg-Buchholz, Süd",,541536,50.555847,12.997391,1
"Annaberg-Buchholz, Unterer Bahnhof",,91641,50.578487,12.999071,1
Annaburg,,68377,51.72868,13.032757,1
Annaburg,68377,102318,51.72868,13.032757,
Annweiler am Trifels,457903,235075,49.20552,7.966664,
Annweiler am Trifels,457903,307491,49.205643,7.966619,
Annweiler am Trifels,457903,463878,49.205566,7.966646,
"Annweiler, Bahnhof",,457903,49.205555,7.966628,1
Annweiler-Sarnstall,,336236,49.208725,7.937192,1
Annweiler-Sarnstall,336236,416518,49.208725,7.937192,
Anrath,,329340,51.285538,6.45023,1
Anrath,329340,526740,51.285538,6.45023,
Ansbach,,371332,49.29803,10.578246,1
Ansbach,371332,126216,49.29894,10.577555,
Ansbach,371332,217075,49.298325,10.578839,
Ansbach,371332,240799,49.29889,10.577582,
Ansbach,371332,362531,49.2981,10.576926,
Ansbach Bahnhof,371332,28545,49.299145,10.578166,
Ansbach Bahnhof,371332,444902,49.299046,10.578031,
Ansbach Bahnhof,371332,73027,49.299004,10.578067,
Antoninov,,121747,50.77161,15.249621,1
Antoninov,121747,38966,50.771576,15.249396,
Antonsthal,452465,373682,50.499878,12.75499,
Antonsthal,452465,489215,50.499798,12.755017,
"Antonsthal, Bahnhof",,452465,50.499855,12.754981,1
Anwanden,,515739,49.411694,10.930395,1
Anwanden Bahnhof,515739,171915,49.411697,10.931778,
Anwanden Bahnhof,515739,411631,49.41174,10.931572,
Anzefahr,533415,145655,50.845592,8.859866,
Anzefahr,533415,468832,50.845512,8.859767,
Anzenkirchen,,288178,48.43474,13.021996,1
Anzenkirchen,288178,627613,48.434734,13.021646,
Apach(Moselle),,228727,49.458786,6.371969,1
Apach(Moselle),228727,80872,49.458786,6.371969,
Apach(fr),,247600,49.46902,6.369699,1
Apach(fr),247600,53899,49.46902,6.369699,
Apensen,,585947,53.441605,9.611844,1
Apensen,585947,22309,53.44157,9.61174,
Apolda,,415264,51.03094,11.526136,1
Apolda,415264,364571,51.03094,11.526136,
"Appelhülsen, Bahnhof",,479799,51.89214,7.426337,1
Appenweier,192491,228616,48.541462,7.97319,
Appenweier Bahnhof,,192491,48.541897,7.973482,1
Arbon,,73904,47.51051,9.433224,1
Arbon,73904,294832,47.51051,9.433224,
Arbon Seemoosriet,,479824,47.521343,9.424721,1
Arbon Seemoosriet,479824,16844,47.521343,9.424721,
Arensdorf(Köthen),,128116,51.70951,12.007416,1
Arensdorf(Köthen),128116,364094,51.70951,12.007416,
Arenshausen,,414248,51.375164,9.968646,1
Arenshausen,414248,109488,51.375053,9.968559,
